"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","min_width","min_height","inner_width","inner_height","stimulus","response","sequence","sequence_length","tile_duration","backwards","responses","score_an","score_pc","score_ls","event_history","success","timeout","failed_images","failed_audio","failed_video","task","correct_response","correct","fixation_time"
"","null","image-keyboard-response","83","224910","0.0-7.0-32.0","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","img/orange.png","null","","","","","","","","","","","","","","","response","null","true",""
"","null","html-keyboard-response","84","226198","0.0-7.0-33.0","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","<div style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","","","fixation","","","1279"
"","321","image-keyboard-response","85","226525","0.0-7.0-34.0","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","img/blue.png","f","","","","","","","","","","","","","","","response","f","true",""
"","null","html-keyboard-response","86","227712","0.0-7.0-35.0","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","<div style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","","","fixation","","","1181"
"","377","image-keyboard-response","87","228093","0.0-7.0-36.0","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","img/blue.png","f","","","","","","","","","","","","","","","response","f","true",""
"","null","html-keyboard-response","88","229406","0.0-7.0-37.0","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","<div style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","","","fixation","","","1308"
"","347","image-keyboard-response","89","229758","0.0-7.0-38.0","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","img/blue.png","f","","","","","","","","","","","","","","","response","f","true",""
"","null","html-keyboard-response","90","230978","0.0-7.0-39.0","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","<div style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","","","fixation","","","1214"
"","424","image-keyboard-response","91","231409","0.0-7.0-40.0","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","img/blue.png","f","","","","","","","","","","","","","","","response","f","true",""
"","null","html-keyboard-response","92","232423","0.0-7.0-41.0","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","<div style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","","","fixation","","","1009"
"","533","image-keyboard-response","93","232961","0.0-7.0-42.0","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","img/blue.png","f","","","","","","","","","","","","","","","response","f","true",""
"","null","html-keyboard-response","94","233911","0.0-7.0-43.0","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","<div style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","","","fixation","","","946"
"","328","image-keyboard-response","95","234244","0.0-7.0-44.0","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","img/blue.png","f","","","","","","","","","","","","","","","response","f","true",""
"","null","html-keyboard-response","96","235191","0.0-7.0-45.0","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","<div style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","","","fixation","","","942"
"","300","image-keyboard-response","97","235497","0.0-7.0-46.0","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","img/blue.png","f","","","","","","","","","","","","","","","response","f","true",""
"","null","html-keyboard-response","98","236473","0.0-7.0-47.0","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","<div style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","","","fixation","","","970"
"","304","image-keyboard-response","99","236781","0.0-7.0-48.0","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","img/blue.png","f","","","","","","","","","","","","","","","response","f","true",""
"","null","html-keyboard-response","100","237872","0.0-7.0-49.0","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","<div style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","","","fixation","","","1083"
"","269","image-keyboard-response","101","238146","0.0-7.0-50.0","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","img/blue.png","f","","","","","","","","","","","","","","","response","f","true",""
"","null","html-keyboard-response","102","239122","0.0-7.0-51.0","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","<div style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","","","fixation","","","971"
"","451","image-keyboard-response","103","239579","0.0-7.0-52.0","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","img/blue.png","f","","","","","","","","","","","","","","","response","f","true",""
"","null","html-keyboard-response","104","240650","0.0-7.0-53.0","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","<div style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","","","fixation","","","1066"
"","248","image-keyboard-response","105","240903","0.0-7.0-54.0","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","img/blue.png","f","","","","","","","","","","","","","","","response","f","true",""
"","null","html-keyboard-response","106","241825","0.0-7.0-55.0","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","<div style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","","","fixation","","","914"
"","null","image-keyboard-response","107","243832","0.0-7.0-56.0","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","img/orange.png","null","","","","","","","","","","","","","","","response","null","true",""
"","null","html-keyboard-response","108","244788","0.0-7.0-57.0","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","<div style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","","","fixation","","","950"
"","null","image-keyboard-response","109","245796","0.0-7.0-58.0","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","img/orange.png","null","","","","","","","","","","","","","","","response","null","true",""
"","null","html-keyboard-response","110","246701","0.0-7.0-59.0","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","<div style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","","","fixation","","","899"
"","381","image-keyboard-response","111","247087","0.0-7.0-0.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","img/blue.png","f","","","","","","","","","","","","","","","response","f","true",""
"","null","html-keyboard-response","112","248482","0.0-7.0-1.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","<div style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","","","fixation","","","1390"
"","379","image-keyboard-response","113","248867","0.0-7.0-2.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","img/blue.png","f","","","","","","","","","","","","","","","response","f","true",""
"","null","html-keyboard-response","114","250338","0.0-7.0-3.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","<div style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","","","fixation","","","1467"
"","null","image-keyboard-response","115","251347","0.0-7.0-4.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","img/orange.png","null","","","","","","","","","","","","","","","response","null","true",""
"","null","html-keyboard-response","116","252731","0.0-7.0-5.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","<div style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","","","fixation","","","1377"
"","302","image-keyboard-response","117","253039","0.0-7.0-6.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","img/blue.png","f","","","","","","","","","","","","","","","response","f","true",""
"","null","html-keyboard-response","118","254466","0.0-7.0-7.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","<div style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","","","fixation","","","1422"
"","null","image-keyboard-response","119","255473","0.0-7.0-8.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","img/orange.png","null","","","","","","","","","","","","","","","response","null","true",""
"","null","html-keyboard-response","120","256952","0.0-7.0-9.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","<div style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","","","fixation","","","1473"
"","370","image-keyboard-response","121","257329","0.0-7.0-10.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","img/blue.png","f","","","","","","","","","","","","","","","response","f","true",""
"","null","html-keyboard-response","122","258719","0.0-7.0-11.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","<div style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","","","fixation","","","1384"
"","416","image-keyboard-response","123","259142","0.0-7.0-12.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","img/blue.png","f","","","","","","","","","","","","","","","response","f","true",""
"","null","html-keyboard-response","124","260647","0.0-7.0-13.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","<div style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","","","fixation","","","1500"
"","null","image-keyboard-response","125","262654","0.0-7.0-14.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","img/orange.png","null","","","","","","","","","","","","","","","response","null","true",""
"","null","html-keyboard-response","126","264135","0.0-7.0-15.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","<div style=""font-size:60px;"">+</div>","null","","","","","","","","","","","","","","","fixation","","","1471"
"","301","image-keyboard-response","127","264444","0.0-7.0-16.1","4","1","2024-03-20 00:49:53","c33429291dc7a384f95165972fddd116","171.66.13.161","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2.1 Safari/605.1.15","Macintosh","Safari","17.2.1","OS X","10_15_7","null","en-US,en;q=0.9","","","","","img/blue.png","f","","","","","","","","","","","","","","","response","f","true",""
